entity,time,Y,X,W
9,15,8.876122892202725,2.0569603578889613,3.371941781904928
9,16,4.833619566238972,0.06700421698082781,0.787749839986511
9,17,5.38200816844234,1.4383690819595523,2.066986136941293
9,18,8.815145894890243,3.3250410342069023,3.214008103445607
9,19,2.0418527689067334,-0.3235735199508978,1.6443251856070262
9,20,3.6650317712063405,-0.36617480426298066,2.148880308423532
10,1,-4.701870683879672,-1.8761213770072391,1.783218771237244
10,2,-7.6092011492448846,-3.7839807769997407,1.054295188876451
10,3,-3.8794956216255283,-1.5196107439389137,1.6257593858254018
10,4,-3.437011610981639,-0.5872850643099048,1.3587200425883013
10,5,-7.274537510687618,-1.4267225761346196,0.4623730903386831
10,6,-5.846202344530424,-2.7710168915295936,3.4472708554671376
10,7,-2.128166180990732,-0.3208929789103212,2.447538363810106
10,8,-7.1945895609132515,-1.9389440195874084,1.6178706089434702
10,9,-6.664564561125245,-2.867861701859813,1.5254457659985041
10,10,-5.239373325712086,-1.2949577139114146,1.5778017747096194
10,11,-4.546873822551668,0.12409498313780776,1.248587873133405
10,12,-5.361215353690299,-2.5520209472572355,1.6124239221899968
10,13,-3.475861091221054,0.7176678762490136,1.091127295245498
10,14,-2.347329397545879,-1.566223607785702,2.7018497153530814
10,15,-6.128270751130753,-1.491746975097352,0.13855022820440444
10,16,-3.6235905863019386,-1.5105613253427843,2.2019730819238577
10,17,-4.875169752046071,-2.513171990011267,1.116298782844791
10,18,-6.431589168638257,-3.5834669578346503,2.9106983211070228
10,19,-1.5243925575666153,1.251111390672733,1.8284596039224117
10,20,-6.169290017962284,-3.4526714214170626,2.3544771135508173
11,1,5.170722972433168,1.9862133184438884,1.3775208490156734
11,2,5.8697259138753415,2.7159708931322837,3.2998136537078278
11,3,-1.0794053072599972,-0.9485171047011114,0.7566386941201051
11,4,0.925222231506198,1.0500653992894313,1.3345307381912543
11,5,2.649374429932583,1.1575995461931912,1.0173083117328678
11,6,1.8497152208669994,1.1608818352034165,1.9323082264989033
11,7,1.4953773716490177,-0.8245330105349682,2.0903651175873974
11,8,1.458160262821794,-0.45922437243014785,0.7370799321825152
11,9,3.049107219789718,1.3283466780077253,0.944982689658443
11,10,-2.023597947857952,-2.337365231987858,0.8903936517730708
11,11,-2.2128050555920766,-2.8799233648922007,0.5346307710268421
11,12,1.455058595747573,0.2781222621008574,1.3135848615970236
11,13,2.200141959546873,-0.07174096379403101,3.7373971696091113
11,14,1.5816177042544701,0.35808656603135075,2.1402983083923086
11,15,0.06984845180614077,-0.9614386533659496,1.3366050212163019
11,16,2.9219183752414586,1.2994365896043347,1.7313843460884089
11,17,3.488390687380825,1.3947670023922014,0.44144765197103686
11,18,1.6212507912345142,0.3675523619486914,0.5013783248658217
11,19,-2.5651403450661547,-1.8616727389991836,1.1441507451154993
11,20,3.2650944478148434,1.6841957527966591,0.7295915244745812
12,1,3.2705482521802822,-1.3861700531230416,2.856748011405448
12,2,4.971220434264894,-0.6440056672615431,3.890929779299868
12,3,7.461873059780046,2.3879718484254777,2.8627598334962223
12,4,3.3597282513514,-0.43987300228085946,1.207799756277927
12,5,6.151992573019064,0.14426920410892818,2.0087991631354734
12,6,6.007550416250772,1.449084726180308,2.512999812840345
12,7,7.085995289042256,2.630724434826492,2.3980726128756307
12,8,7.065798863296832,2.1202006419622794,3.491521712731135
12,9,6.41783262010634,3.2309757618055674,0.8020102100484867
12,10,5.707035417260753,0.5739991052979945,2.1499757424877854
12,11,5.408630669299345,-0.050686673453082864,1.9468502944038621
12,12,2.719111276008556,-0.6741592735272153,1.6607230921330045
12,13,5.621269294164634,1.4166992564274608,0.4413757989093685
12,14,6.479233053988812,1.6604252202441705,0.541125214047735
12,15,11.23124254388819,4.9215464173958665,3.2898853741115377
12,16,7.457428990575848,2.16856265336499,2.8531918818231814
12,17,1.3961296641766887,-1.3213058050556226,0.8577744440231025
12,18,7.430008621358724,2.973951041288818,0.19200223450916432
12,19,4.081678374864233,-0.018423462267556756,2.028062811138674
12,20,4.013118740546745,-0.7199171261265125,1.9201159593361183
13,1,1.01919671181144,1.4001768544045334,0.3841462071094093
13,2,3.7102285816419376,1.1093724061388972,4.056022819309291
13,3,4.433394794658278,1.4826947585458843,3.2401624517586005
13,4,-0.6501262265623194,-1.0883755944453217,0.9203572204182195
13,5,4.790389930494618,3.1829913142404878,3.3116887236495964
13,6,1.3289220490577551,1.2221803107246418,2.229025748533206
13,7,-0.567081804600942,-1.5773971346122324,2.724119161211085
13,8,5.512843206141091,3.1751042178203686,1.157213877194117
13,9,2.8405904695042166,0.7145074954013768,2.6193208289698573
13,10,3.9179139304315553,-0.17743100422094094,4.221484444504512
13,11,3.0807070169741078,-0.990161809793507,3.1802169149126556
13,12,-4.80493194991214,-4.97388237103039,2.7391147070920465
13,13,1.5370467924547866,0.9951387021127596,0.14670239643691763
13,14,0.030129261246969276,-1.0823350858113752,2.8538488034595373
13,15,-0.05414569572462413,-0.5052279554414505,2.4593615521608596
13,16,0.41422039336547195,-0.2992767454669986,1.1850964271559148
13,17,-0.8550768653923474,-1.446476841084255,1.6761127473045347
13,18,1.468946984706055,0.6242569513246845,1.9117929594462564
13,19,-0.906636272121244,-1.4140446883487416,2.535947954007857
13,20,-2.9763797590116314,-2.5558780109398644,0.5570729854708394
14,1,0.9165930289727227,0.07983253328772531,2.052404919598129
14,2,0.8814914989724791,-0.8888148148979294,3.549063139984635
14,3,-3.1747325711334495,-2.956066926201067,2.5336649858575138
14,4,-2.533409097896283,-1.8608115803265282,0.9241872112668075
14,5,1.0602759236332218,0.2330290787318764,2.2705524826579584
14,6,1.8763498368877096,0.1918086217596378,2.4830696913075103
14,7,2.479436969450656,2.0690113771298977,-0.06630591326075086
14,8,2.840907244433871,1.743887133179914,2.305417144904706
14,9,1.4338399011533727,0.6411885628747718,2.0153202509106376
14,10,-0.8677605501495049,-1.0759261730255179,0.4306528507499463
14,11,0.8219778872124823,-0.8368594418769082,3.9132776852019306
14,12,1.1546805561640574,0.638939372586697,2.310400404695605
14,13,3.480731870378205,1.472161770320933,1.7938430484751262
14,14,0.23514170742818963,0.798522473999878,1.1393594157917961
14,15,-0.6832583618201943,-0.7214143885578728,2.1108676680287184
14,16,2.8812065126397775,0.29427811808204263,2.418607710254941
14,17,0.3119014143679417,-0.4035071310654532,3.3286733366344237
14,18,-1.2450565086575107,-3.188006840730316,1.8837881699429035
14,19,-1.2172293645451848,-0.336851715141202,0.649620227586317
14,20,-0.6171061496001805,-0.6339948563833824,1.9208000217573087
15,1,5.820256915111177,2.353090233209202,1.912439011500116
15,2,3.1805324064919307,-0.4955853830499912,3.640717141086564
15,3,5.284897388425996,-0.3225656103894132,2.2896722906356923
15,4,8.826337902898194,2.7458004340931392,2.382708042607168
15,5,2.114102171392651,-0.22105123463030485,1.4506661889957264
15,6,6.038561437442677,0.12618405342398464,2.3528478045484413
15,7,4.659204935050092,1.9052308296886316,1.1597300090514095
15,8,9.83908166431516,2.2300507526433675,2.1637566781016697
15,9,8.336835812008449,3.2548023689615757,2.7932018241043686
15,10,4.248269477126153,0.6286167296962217,1.9865466221616608
15,11,6.119524551080915,0.7135821602529584,3.1029880104116265
15,12,5.156174849735557,0.9152260034377069,3.391269973744491
15,13,3.6776908477350276,0.2557030194258634,3.136205771642011
15,14,5.876577464171572,1.8110242828967573,2.061451103614033
15,15,4.423883432453955,0.6663170147452506,1.0671556693920574
15,16,0.5355187576704368,-0.6728469709114684,1.004395907641269
15,17,1.744110540827005,-1.4901506569545138,2.543535238971307
15,18,7.381209407404048,0.9710696456459649,2.268068897757357
15,19,6.567661258844899,2.090909866280998,1.9417507126367157
15,20,1.5431889534284582,0.1306232851528515,1.4693875009541417
16,1,-2.315182012388315,-2.276825323402523,2.0128173905711755
16,2,2.3193002759675103,1.9840218087317418,0.6216217533370962
16,3,-1.0153402560202103,-0.8492105029389363,1.3561543673978278
16,4,2.3092243612872507,1.0318489875948686,1.7973982864384401
16,5,2.0524101734357205,1.2612676847759998,2.7009439295813173
16,6,4.345543136481277,1.9478322073126932,2.974139456934466
16,7,-1.2556299252664673,-0.40316078517621223,0.056560783875779785
16,8,-3.384687269408853,-2.461996864494925,0.4108729365122401
16,9,-2.640157680956753,-3.185721771776303,2.7153095106552154
16,10,0.30595595890446226,-0.7154318484188062,2.102915598119602
16,11,3.8125721806570008,2.227299698419904,2.6282466123448565
16,12,-0.9586375397304593,-0.20678953849084164,1.3777859411599043
16,13,3.7309741557933593,1.718558639318546,1.4334516987411645
16,14,-2.94880397218617,-1.774902558353415,1.2630166402758538
16,15,0.16539055429146587,1.861352869151475,-0.6775678917418899
16,16,-1.3775103347207613,0.6943629779550893,0.8800504115363741
16,17,-0.6355122482273885,-0.12207255163848671,0.9326816559359423
16,18,0.660584117740847,1.0906465638204952,1.0732073809123106
16,19,-1.515079987344751,-1.1709032631205623,1.0270492527767283
16,20,-0.5227986066658508,0.37658803575910016,1.081033021179384
17,1,0.805990209765024,-1.3709154875860745,1.7636144533477465
17,2,-0.5364479153549889,-1.0188458138857965,2.5503946949584115
17,3,-3.144280979388083,-1.4792550692500235,-0.8749799273272747
17,4,-1.4249887186185348,-1.4434357138870562,1.0596365454458962
17,5,-2.474846150047355,-2.7083518514066864,1.0965757091425323
17,6,5.2042773805068805,3.3097353089368373,0.46700034414083014
17,7,-0.15486244994625575,-1.9061578979545195,3.107194940311165
17,8,2.520466590459823,1.4472046567099408,0.8887636370625156
17,9,-1.8524232653873773,-2.6350512704097917,2.4124643442909792
17,10,-1.5151030237061671,-0.9693024121241578,1.207609639326865
17,11,0.31731261588505233,-0.6399554252618381,3.2651180954597194
17,12,0.6507303702494522,2.0301654534213225,1.1502133609003478
17,13,0.5489941720862722,0.3935723264308423,1.0787817960762762
17,14,-0.582601493822976,-1.7113195144431694,1.8139307452591473
17,15,1.0175263795619258,-0.46965032227602665,3.4964900300185535
17,16,3.680425682423869,1.6766945224550245,2.4883145055069504
17,17,4.208396293911621,1.4724907197893318,1.3317949635869923
17,18,-0.17388042803170833,-1.105585790965266,2.1730741412191437
17,19,-1.6004630691168678,-2.308186227465695,1.4205329111104876
17,20,0.6673027596788759,-1.0662916384534076,3.479315139289332
18,1,5.557703000589609,1.9613581010066299,2.774330598890466
18,2,1.291106562223704,-1.6899288512913215,1.958688421088771
18,3,3.3989927174204215,0.6828813113048742,2.1861992415812415
18,4,2.958659714154525,-0.8858759546425419,1.3603466572195821
18,5,4.741688151698259,0.21367336882569243,1.9982294048403177
18,6,5.860862517953961,1.709785399727008,2.574300094255883
18,7,6.872530695332357,0.8458201689639699,2.8845539435887724
18,8,5.455493504472035,1.985779814174669,1.569169138757569
18,9,6.474580450890874,2.7799523868758333,-0.1521870128242826
18,10,11.571569777083484,6.538567061729406,2.692585802317025
18,11,6.391062705169048,2.3042012806136674,1.3699985287986851
18,12,4.882007454435032,1.8457195947895544,2.839726460611333
18,13,2.0983759082431406,-0.04011355065225053,0.47389573576258703
18,14,6.557882246968504,2.284412129213565,2.3218942978192647
18,15,8.230032021975088,3.289210201261106,1.7925789479472762
18,16,3.250619296415138,-0.07017564702525303,1.550750137406271
18,17,5.91724051853341,0.10243178181984502,3.4511303563419045
18,18,2.721654634938802,-0.029377583284818654,1.2697444245727734
18,19,2.196596003319089,-1.0415813398045106,3.358354935526857
18,20,7.833307127041511,0.9190084659130009,4.1719361455160024
19,1,-7.971445632579432,-3.2303283621080476,0.7377749782401477
19,2,-4.7318378755084165,-1.3573854775276435,1.0877231711304427
19,3,-2.8011331944558044,-0.7285789394432858,1.837259757016663
19,4,-3.1915937813899005,-0.784275978443332,1.7733977459212058
19,5,-3.374274043206213,-1.9520033967730945,3.1044374494073432
19,6,-5.299664460413222,-3.531938849496613,3.102024582835691
19,7,0.8243074865153246,0.6197397876492625,1.5086832789472295
19,8,-7.162670715680217,-3.8599217562613157,1.2149008236835863
19,9,-2.898149461538237,-1.0321038983183293,1.6687001253678062
19,10,-0.4139821432310855,1.0201537642361733,2.2173872218865216
19,11,-6.224719343222315,-1.0706992717435388,0.85217363483546
19,12,-2.9253864943297283,0.7095863025828686,0.7407542479626184
19,13,-5.017866100327472,-0.4436188875223541,1.2467542918515622
19,14,-7.172639946747044,-3.2984326289114874,1.542931644291424
19,15,-1.3342244136927763,0.7589366353854976,1.6261661094507323
19,16,-4.703926810866274,-2.0923362382472646,-0.007298274090365542
19,17,-2.987783532377656,-1.851328640382904,1.571630483908936
19,18,-0.33843784524018794,-0.1825810855955723,0.6925880298504621
19,19,-4.8810821667351245,-2.6301427013512972,2.0664734256642876
19,20,-2.3379765731972397,0.20151607169847452,0.7353968582582007
20,1,-2.361584486410911,-0.18772566886294184,2.323628608810937
20,2,0.004435870265424358,1.6615836032196416,1.8254593105269157
20,3,1.8580804445904078,0.9008529002551121,3.42039047290243
20,4,-0.13481054728043285,-1.1275983214976188,2.283653659144607
20,5,-1.3396605255731795,-1.4447349349480194,1.8026601895924899
20,6,-3.8334631793111833,-1.9177965597347737,1.9435599629597955
20,7,-3.4442773781374503,-1.195319472147283,2.04980796398708
20,8,-5.665797057130386,-2.1729473888552047,1.402960469581056
20,9,-2.660221492418682,-1.2838852723823215,1.7424565020108118
20,10,-2.499836321791202,-2.718047665160649,1.4884812954523936
20,11,-4.35257861987356,-2.281503997486441,1.6387562417763446
20,12,-0.31942601919754376,1.2312407770625593,1.5386660545144433
20,13,-4.760703359284784,-2.830575688779354,1.625959987063747
20,14,-4.749556188051455,-2.9630177433894382,1.9509882525857902
20,15,-2.7675433843842177,-1.9086954500219022,2.5505141419345545
20,16,-1.386052486941243,1.2280084714582178,2.9131747270935833
20,17,-4.934266743913968,-2.2317587423953476,1.3678480754534723
20,18,-3.6694949281729525,-1.2825816102498164,0.5816359917033171
20,19,-0.6314304564228941,-0.3991391827431091,2.777094495045983
20,20,-0.20526373764375172,-0.03200271933795307,4.153789371362783
21,1,-6.108811344380181,-2.21843504601299,2.5217403603196185
21,2,-6.56927325509936,-1.4718721417447687,1.6594259545460066
21,3,-3.7312792253517175,-0.6096821104204722,2.2165178414858793
21,4,-8.34477043520883,-3.9874363656273353,2.1487798776890905
21,5,-7.498695083053834,-3.077511441498496,1.9556237307170574
21,6,-7.677581977391413,-3.3154377533385277,1.0952079753817001
21,7,-5.926202200616832,-2.6093429782461888,2.981772603538375
21,8,-5.243846971576143,-0.19309048886549185,1.2008068576852502
21,9,-4.9101859436725075,-0.5944751859823325,2.9551582788731334
21,10,-4.910568729522187,-2.1823906176238133,2.5339834794389073
21,11,-2.1787466592750606,-0.8471434056300189,3.4109095453453984
21,12,-1.00583036815127,1.121311849933103,2.7137328515704318
21,13,-8.910690181507398,-3.9232363995104613,-0.32938897412452794
21,14,-9.480669436006725,-3.0504072397262396,0.5853840409045232
21,15,-7.022675051360983,-2.4599568349164382,2.0585555573419057
21,16,-5.019943907043671,-1.4887963298628815,3.6701645331236663
21,17,-6.047857212296274,-1.279552862455454,1.5970580713167777
21,18,-9.951123573091365,-3.6458999135600036,0.6184269100046476
21,19,-5.264700459625193,-1.7846421380614308,2.7888039246652268
21,20,-3.549083228091421,-0.7841862549176981,3.6275261730673733
22,1,6.517967984019962,0.5789225158192459,1.198405115516461
22,2,9.31699929641377,2.634553629932344,1.4627752016804083
22,3,10.18066596339179,1.488607340114542,3.6290790639329176
22,4,6.709192429443231,0.24423596101321587,0.7166505119884943
22,5,10.629765523960318,3.8815992749958643,0.9265758514404416
22,6,10.092423124678344,3.1081655497066922,0.9117965645154515
22,7,7.277782412764961,1.0620446208410073,2.1622072343314613
22,8,12.25187312152271,3.7839355100781797,1.7099818503568167
22,9,13.166263703305312,5.589275340498494,1.3918720832320415
22,10,10.393598274122853,2.568238750488302,2.870208918600536
22,11,8.590255385743019,0.3359073061252942,2.81549916461388
22,12,11.482522674213634,1.9576884511760761,3.4415548834880196
22,13,6.656176368840256,-0.5006769381656011,2.052981740538748
22,14,9.731513422223202,2.229336373797391,2.767704240050873
22,15,9.132998064240454,1.8331366321583713,0.8508407348979912
22,16,12.00933997727045,3.5822032363685277,2.7156413197722284
22,17,9.809183133259099,1.5126440280663997,2.7644688483896958
22,18,12.057570701879966,3.752502911309942,1.2041845232130832
22,19,8.85664871199035,1.2088231360643957,2.599220832013093
22,20,11.065506433846025,2.23081055178018,2.239155126281701
23,1,-1.113136513564685,-1.968338197894935,2.4574483008692596
23,2,-0.32029068775773994,-1.4611693083827952,2.9443399980413067
23,3,4.1313449771841455,1.3166661964231636,2.1720799506957724
23,4,4.783590694934769,1.7466601229902377,3.1561673685974085
23,5,-0.2848982197904978,-0.8399241400036024,0.8824389234213557
23,6,2.121077355065378,0.9198971649521024,1.1337759323122503
23,7,2.7287768178861294,1.3107597880314088,1.8360946317727556
23,8,-0.8645742511604193,-1.460576084712903,1.2267879465941005
23,9,1.4565855552657057,0.8182119966908301,2.256663430498318
23,10,0.7658714982821905,0.15948297905127928,1.6606360992760958
23,11,2.018889595581882,0.6672518361056192,1.69947239673899
23,12,-0.2621435528313516,-0.04070514171807846,1.6704794454166478
