Y,X_running,D_treated
2.817748151180107,0.1146038993485663,1.0
2.745875836906145,0.24002263391241208,1.0
2.9648338463998996,0.4283569374644407,1.0
1.4702093062556763,-0.44687650950855384,0.0
1.8910184520920372,-0.7698631718165119,0.0
2.1714059799701793,-0.04833236800747365,0.0
2.641217893456035,0.2797859553258286,1.0
1.926301191802494,-0.6940339764845782,0.0
1.140871635143259,-0.9372414361420098,0.0
2.76492227328072,0.5190452223998092,1.0
1.5292714531172018,-0.14739622573885436,0.0
2.7066833885687167,0.3551329682407556,1.0
1.2908744095706775,-0.9822071611216319,0.0
3.453349986116248,0.6642306985582727,1.0
3.4009284108893203,0.8192402868550037,1.0
1.4856965342252182,-0.7674379596699048,0.0
1.7190027309366764,-0.704124768109305,0.0
2.81475767219152,0.08877363628605006,1.0
1.9935838569613755,-0.6718854942635966,0.0
1.6681520642827021,-0.4766330056001231,0.0
3.124689097722746,0.6281544500348855,1.0
2.6749480056660953,0.5000973407444724,1.0
3.5340194949034283,0.9056613959260422,1.0
3.392938268343802,0.7818316777152681,1.0
1.5687882899613956,-0.3960441079325372,0.0
3.5800018004384024,0.9709808184386397,1.0
1.8326732529439846,-0.13652728907536704,0.0
2.698836369154524,0.10059389418700526,1.0
1.7440495093648367,-0.2741780361472095,0.0
2.700496801455365,0.1570467929033088,1.0
2.346753247898536,0.003480227340926012,1.0
1.9598388161423583,-0.4073581285902559,0.0
2.684690760675597,0.04214289579168895,1.0
3.2183745147918645,0.4214612966492999,1.0
2.5513269119205657,0.016810552081997887,1.0
3.1537688704296856,0.6682402666056093,1.0
2.8606801353887965,0.7595822794037979,1.0
2.131664822302532,-0.17317083560007718,0.0
3.017138265515983,0.5148862167591779,1.0
3.311075680196481,0.837881283235792,1.0
3.2407602065100645,0.5174257611775834,1.0
2.1860221348091406,-0.05598423285737497,0.0
2.768725062331043,0.4135048963817385,1.0
1.9816582400464475,-0.1603736031815315,0.0
1.7719769780917287,-0.3503986459783852,0.0
3.0653280019965847,0.2537491963328806,1.0
1.228510399532146,-0.8753127595451329,0.0
1.9980140323486792,-0.6671382581318357,0.0
2.9197192591649985,0.12338003473562864,1.0
1.7472308720948821,-0.1840386411031676,0.0
1.4589721840328693,-0.6333161446467028,0.0
3.5519620923369,0.8767855504323097,1.0
3.1937374327750296,0.9941019166327931,1.0
1.9084511225563745,-0.22182541062794248,0.0
2.9366908939416496,0.4144202873090719,1.0
3.2750628711942738,0.6266131336567486,1.0
1.4823521668134985,-0.4933575460106241,0.0
2.3832513688384287,-0.5407607730950363,0.0
2.828967593025067,0.305281278935738,1.0
2.160908146033333,-0.2709902903201622,0.0
1.8594942035745885,-0.3957583602165491,0.0
3.2579992841335867,0.5219055795838112,1.0
2.8862593260254643,0.7198252468150936,1.0
2.063297983612814,-0.864756020343536,0.0
1.9924790401950676,-0.22769356126018647,0.0
3.3363379398378874,0.6920431183218128,1.0
3.1178976261829776,0.46627783860272154,1.0
3.5843438388217614,0.884133293133404,1.0
2.658986424040356,0.12054113619423479,1.0
2.963840822272535,0.548809038658334,1.0
1.3416560971438198,-0.525679666844219,0.0
2.0940700512576607,-0.7125538513251097,0.0
1.2526344340793334,-0.8112325624916912,0.0
3.588026357863482,0.7595448474772952,1.0
2.973131535583251,0.3623726086440351,1.0
1.6647195689182066,-0.19186069470263023,0.0
3.1875207591328447,0.49426357582041014,1.0
3.119335575349426,0.7247347632265944,1.0
3.4433614416676654,0.41113194967975475,1.0
1.502228055420354,-0.9307290422602457,0.0
1.9689010136323897,-0.4345697770369896,0.0
1.4025118677941457,-0.8384426161434042,0.0
2.6712428573858973,0.46387079788484376,1.0
3.3423123103814474,0.8176446223630509,1.0
2.425361233496604,-0.04906393913397,0.0
2.188013114332289,0.16497922510466734,1.0
2.790384929214322,0.4882126744249691,1.0
1.4896053116679904,-0.9949096019280019,0.0
1.554400397987942,-0.2571036604904917,0.0
1.237778521774792,-0.7546513640584551,0.0
2.818920636936974,0.05307678890709444,1.0
1.369461019955287,-0.7581911539815358,0.0
3.201386266688398,0.8691700667734394,1.0
2.3571162857909798,0.032188545147440184,1.0
3.258649973894331,0.784026943640955,1.0
2.7235116134678443,0.09828376123955418,1.0
2.8031260937671276,0.6415455914195045,1.0
1.5233261940961076,-0.7072028880579917,0.0
1.526120947474146,-0.4492697161472998,0.0
1.1536812875148197,-0.9224444139707817,0.0
3.4499623206025305,0.9944343582280479,1.0
1.7678112939068218,-0.9215377440859798,0.0
1.5905897086712646,-0.9899038354843921,0.0
2.705683304708831,0.0051212375438935975,1.0
2.721304401245548,0.8399295566628933,1.0
2.5959536969374097,0.32643979235131315,1.0
1.720374110175387,-0.6964597711881235,0.0
1.7620721480658943,-0.16609387522409613,0.0
1.8546101633483993,-0.21292067006250637,0.0
3.321402778641272,0.7803150786223785,1.0
1.4239030321752078,-0.1881727856595683,0.0
1.5311527273311247,-0.5349130582485142,0.0
1.4427847724972978,-0.43360629199486644,0.0
3.284772793641285,0.6949474536004003,1.0
2.467391618880056,0.09941952591175651,1.0
1.1758432952741662,-0.8640345458115015,0.0
2.918381006461716,0.47570580448792654,1.0
3.802049494017116,0.8379388249029158,1.0
2.8596535410839836,0.8164070502662459,1.0
1.9999223098492243,-0.42687650300260005,0.0
1.514718725940678,-0.4206999390314281,0.0
2.5390111705609613,0.059715390081623854,1.0
1.218743676568486,-0.4646507219625764,0.0
2.947899534063374,0.40879595305981864,1.0
3.1373487350779365,0.5636807479131398,1.0
3.6828567057377803,0.6693676542413503,1.0
2.9788172980199366,0.38376003159638583,1.0
2.665943985399734,0.6959397654471366,1.0
3.1797677306570438,0.6500043953718961,1.0
1.6732967522621889,-0.6667463788015686,0.0
2.758780121386396,0.6667498546370876,1.0
1.2082060958571543,-0.2172601430743697,0.0
1.045327691164379,-0.7063670491358409,0.0
2.992907836464493,0.45388326434733717,1.0
2.7318633084985415,0.3443124863882068,1.0
3.4208870720995774,0.6467658573909709,1.0
1.934180248321617,-0.8097239024954577,0.0
3.588992778697924,0.8340731974893076,1.0
1.8967680428855065,-0.5202906284918991,0.0
1.8797734745656585,-0.8296422008387079,0.0
2.635816741560677,0.02954674733448792,1.0
2.005542114524847,-0.16315383249146498,0.0
1.1159916233721492,-0.4364179249291258,0.0
3.152696520156724,0.7982644659340346,1.0
1.18792794417481,-0.938469091798739,0.0
3.539057113237355,0.6745404391049361,1.0
1.253648203045028,-0.8037705992899546,0.0
2.8309835964983048,0.6409459585173936,1.0
1.5677902602618705,-0.4975804818610323,0.0
2.084768637636133,-0.5523911133331263,0.0
2.3162548556411116,-0.2609006789052295,0.0
1.921259257875937,-0.04305403071382874,0.0
1.734669679406892,-0.6204249501774985,0.0
3.3697993184995076,0.8459596069427646,1.0
1.8947438281410376,-0.39731654517285864,0.0
1.0355740661191002,-0.6168802231256985,0.0
3.4804196378675134,0.6393122735082346,1.0
1.7044699163250103,-0.4276781612354421,0.0
3.1872047898928293,0.8156038702639901,1.0
2.9942457262732574,0.6734243716596473,1.0
1.8842119330272302,-0.3226749271638456,0.0
3.5971381906747744,0.6720563409464968,1.0
2.326764848551122,-0.09481278514032643,0.0
1.4342351357317926,-0.5565874194304636,0.0
1.8459334489434998,-0.5763461352883927,0.0
1.5193220510173004,-0.341437256382098,0.0
3.044615460732991,0.7375266250203749,1.0
2.8625283605915754,0.43149065740661485,1.0
2.9038471238256505,0.3082786252833576,1.0
2.10459136014658,-0.058424669954204145,0.0
3.1362356015638158,0.5886100651785113,1.0
1.3560061945156137,-0.29584873238575105,0.0
1.7765878677687128,-0.6600862218098689,0.0
2.1707851384006136,-0.8501427511231272,0.0
3.456954323229997,0.7562353019103418,1.0
1.854443839513147,-0.9841507996131227,0.0
3.753614776684723,0.9684161808981127,1.0
3.8558683320173905,0.999323606860619,1.0
1.2545374388285948,-0.5039013098512031,0.0
2.978808380710256,0.7128692177108413,1.0
2.2709112082071408,-0.11437141441714549,0.0
3.6107019387608164,0.8144344994063744,1.0
1.7383619767460308,-0.23658188536863967,0.0
2.589191931671634,0.03359961970529124,1.0
3.2468635897458302,0.4845547917113049,1.0
2.8089656388167534,0.24263503749682003,1.0
1.9365453199242693,-0.5813005228444088,0.0
1.7482043821140003,-0.2085445186659054,0.0
2.3011810922368223,-0.039070009236279235,0.0
3.038048794345726,0.466765817835594,1.0
1.2347815489395864,-0.9225600527509958,0.0
4.114557435897683,0.9481094229285885,1.0
2.507236329183219,-0.1505320040684397,0.0
1.7030191773420935,-0.19069689508913434,0.0
3.1450891665899996,0.740290107643939,1.0
2.1961421490934656,-0.0261590502029847,0.0
2.619697682619675,0.1851746218365533,1.0
2.8889524483786064,0.4257658165595144,1.0
2.139887333017846,-0.4054298210929288,0.0
3.184363186524224,0.9609281613107057,1.0
2.9713037462750305,0.6485914833166868,1.0
3.0972620783878906,0.606452058249269,1.0
1.5870204643597556,-0.8207520539380788,0.0
2.390903680752608,-0.05273391698670005,0.0
2.2857974814909294,-0.013867805684733892,0.0
1.3348842213408185,-0.863279399020404,0.0
3.0321547228959047,0.43992370416948545,1.0
1.6141971721155166,-0.2925047426709373,0.0
2.269910727030107,-0.21270152453482893,0.0
2.6270403334235195,0.2698525319251883,1.0
2.419336085413249,0.24375936998945513,1.0
3.522858627918199,0.6880425116504019,1.0
2.7610691877995603,0.7787501075744909,1.0
2.342590396185437,0.0070230899598566765,1.0
2.3100541320304027,0.5934539462305157,1.0
2.8869843746937356,0.25844798250546863,1.0
1.3497828757803616,-0.5953538567714358,0.0
1.8980269984836886,-0.9654051329013491,0.0
1.8942071422117321,-0.7893353892542887,0.0
1.5785029038226415,-0.3740599743958728,0.0
2.535421377987512,-0.1655851486482831,0.0
2.4873060009155084,0.2947665217632367,1.0
1.6314970749445312,-0.05250859270539654,0.0
3.2220226817551385,0.8366884955268157,1.0
1.6243131626974368,-0.7184155020659488,0.0
1.7611418717580616,-0.8241537701709403,0.0
3.901248159520449,0.8736356275910908,1.0
1.649556800657683,-0.6514195250146126,0.0
2.935713188257586,0.5537679072232384,1.0
1.884394376502469,-0.1301882373732619,0.0
1.8867873173916903,-0.5157769139198787,0.0
1.362711359229043,-0.5418920711227728,0.0
3.1077445090559044,0.7806309895589385,1.0
3.179546382049848,0.13727865787369398,1.0
2.778516550349518,0.5421341908336752,1.0
2.2087661701005237,0.0896222720220825,1.0
2.0447705524361535,-0.8355671230863653,0.0
1.905216845422834,-0.3091241578711861,0.0
2.9350283060751465,0.07388395527679181,1.0
2.037795012426999,0.0028021101913731083,1.0
3.4968750914063476,0.5692031385061518,1.0
1.9024038427172472,0.4858973314603441,1.0
2.7522439818425433,0.2963343669577212,1.0
3.8743568277676483,0.8200306757195694,1.0
3.944488718224735,0.9574658340300355,1.0
1.7853857797615231,-0.896940564479807,0.0
3.9392115784684822,0.8885572419080385,1.0
1.7723158870971405,-0.27074491747346063,0.0
2.6659570642391768,0.5415156747621241,1.0
2.6476957002208135,0.31855236040510726,1.0
1.4041705331795955,-0.28983886719760976,0.0
3.1029221239276303,0.6705729456999565,1.0
1.1096774418954112,-0.8257251168062756,0.0
1.9260834321888083,-0.5366198991225275,0.0
2.494769740108921,0.5665448386267569,1.0
2.4069437709912007,0.0344429822656962,1.0
1.3485220250090062,-0.7989818548526415,0.0
2.641052387603169,0.28093514564589017,1.0
1.7880843971652458,-0.18709806696159959,0.0
2.0014178653502994,-0.8659421746516387,0.0
1.3924747127084052,-0.9011343049769909,0.0
1.2145777702242078,-0.784243352929453,0.0
1.9159673762701734,-0.3052678190785141,0.0
2.616727964931986,0.1740693269771454,1.0
2.8124818538130096,0.38872783817728473,1.0
2.6791598149106908,0.31526927042459896,1.0
1.447642900288241,-0.7815053458042034,0.0
3.1203196095401187,0.5971661239219155,1.0
2.851163316809917,0.5995883989869135,1.0
1.9868430176728273,-0.33585525219405543,0.0
3.7169709331909297,0.5273862927025863,1.0
1.4339266012738858,-0.6050056718745511,0.0
1.5541739757737447,-0.689447418455144,0.0
2.1518976262020924,-0.0003189415580973076,0.0
1.7997820500443564,-0.8064075495234737,0.0
2.782640287429021,0.1409592855426025,1.0
2.2759652965167096,0.0761324210857326,1.0
1.0636897926555935,-0.7536144779130638,0.0
2.3681782475817617,0.3457703285385574,1.0
2.7273170948286043,0.003107436863948987,1.0
1.416813183032128,-0.830770834754994,0.0
2.4585377790516847,0.1981658409300726,1.0
1.771805457528655,-0.1471097494066822,0.0
2.8195472218658493,0.17604795740742074,1.0
3.1746032157768784,0.22184634801716796,1.0
1.640278152505406,-0.2006251881004213,0.0
1.2530965067691398,-0.7446122394281205,0.0
2.830475446950125,0.25919287553269177,1.0
3.6653237157661462,0.9799122691178968,1.0
1.8168250276949214,-0.03262995750681452,0.0
3.276424830109656,0.5818969801542431,1.0
3.4828125604527886,0.8369869578376847,1.0
2.4450272060784735,0.27636341149843524,1.0
1.560672222988249,-0.5955220429860046,0.0
3.129641523154955,0.33532326007489943,1.0
2.030861286493624,-0.37211776533824237,0.0
1.6739662641960134,-0.6328688847444552,0.0
3.537916933390201,0.31215000412079474,1.0
2.9734536764193344,0.4016705787748276,1.0
3.4715743054531973,0.8317121175564473,1.0
2.7951645378724232,0.41521324888129896,1.0
2.476851233625822,0.03888028741223448,1.0
2.8985667620042808,0.28014538185373783,1.0
3.3574444545076774,0.9555973830056195,1.0
2.8988640087852042,0.21249975324189707,1.0
2.14249932070848,-0.10157111892821491,0.0
2.274481838340153,0.22710027632752272,1.0
2.4805363642706832,0.45879371752403775,1.0
3.1777763105416104,0.7460837230646638,1.0
2.158431726112728,-0.6024663866956261,0.0
2.1192731101162385,-0.7685166920832245,0.0
0.7883747091594122,-0.0557914699074642,0.0
3.055819026580678,0.5068357850548704,1.0
1.5573936298850868,-0.8138894292414844,0.0
3.0524565580770084,0.8039625970550306,1.0
3.426191401934739,0.9084785950323089,1.0
3.3704037299063416,0.9816566508880677,1.0
2.6717164648803062,0.2699494654350558,1.0
2.892262434801677,0.47216057438247616,1.0
1.4758568481535927,-0.26638047676051535,0.0
3.3018448436367707,0.8309559102031381,1.0
1.4793122180941232,-0.7777734575396442,0.0
1.9751021572059806,-0.32908317517985086,0.0
3.498744826137692,0.8884701618523203,1.0
2.770707096305138,0.042472189369749724,1.0
3.045158342640212,0.43376119335130947,1.0
2.9503455351105057,0.040461559581569606,1.0
1.4107194833907788,-0.9912821223430965,0.0
1.951692116008624,-0.4984736243044712,0.0
1.6606796705238902,-0.5774221947402554,0.0
2.0698510422751246,-0.6373381172827615,0.0
2.0203756544363296,-0.11695043342686384,0.0
2.7293152854102747,0.5372265884603189,1.0
1.9434566122419645,-0.04910503417600687,0.0
3.1002066253750082,0.6607489395705453,1.0
1.4643218977996673,-0.4316964136936001,0.0
1.6476929989950881,-0.2985624602161763,0.0
2.5146692667242423,0.645986234633811,1.0
2.7529386862161376,0.4584262083406112,1.0
1.7213285350758016,-0.9256901009705425,0.0
2.1614733593739808,-0.006892247433647913,0.0
1.3702779598424488,-0.8950890883283742,0.0
3.1389920579796744,0.5487127153607909,1.0
2.343057197490226,-0.047523832952435896,0.0
2.536794640588787,0.2903040679999136,1.0
1.4084088361428435,-0.20934172734543832,0.0
1.5202455819101037,-0.9354389054067973,0.0
1.988039811129595,-0.7007748309537984,0.0
2.0387014994108714,-0.5393411255344966,0.0
1.4619376344433361,-0.9102381495778942,0.0
1.973791390683689,-0.36083292856631854,0.0
1.7277548331194708,-0.3899745795987595,0.0
3.6461950311080287,0.5681091186334808,1.0
1.8692562946393196,-0.4425739638513211,0.0
2.8285004268131115,0.7695344014823748,1.0
1.5661779972420071,-0.4840497262121024,0.0
1.8609447998811188,-0.2204744619495529,0.0
1.340579872675288,-0.5913026326325488,0.0
2.938167167454494,0.39733819962775696,1.0
1.4855838234231513,-0.5781183066860169,0.0
1.93620851702445,-0.3802520774075564,0.0
2.6951904020131554,0.5216757250737432,1.0
2.534461768219608,0.13530450514354864,1.0
2.240947776154055,-0.16245374037325888,0.0
3.462305778388721,0.8775619951576084,1.0
1.8917789341039652,-0.24395649530079688,0.0
2.5263124187981436,0.34316835639476895,1.0
2.8529796755853085,0.4735717213076831,1.0
3.187348604120458,0.8121087487054279,1.0
1.7647534131059277,-0.2704252004709762,0.0
2.4739396301414445,-0.3272217336080885,0.0
1.744319397126572,-0.8608051083731341,0.0
1.6943286479941906,-0.6515059835925971,0.0
1.6366651362103335,-0.3448203004275392,0.0
1.5818232049105725,-0.3750240036444217,0.0
1.5680775389428747,-0.8729415023509826,0.0
1.7306344976547985,-0.7895318811800107,0.0
1.7368551225317317,-0.44550675192581335,0.0
1.535274295044009,-0.38970602345950134,0.0
1.5578882407984211,-0.9408722497547441,0.0
2.8865905144008064,0.19509023642136514,1.0
2.036251802126969,-0.5165512983164395,0.0
2.2124472913034885,-0.15753639645918804,0.0
2.8042028455522323,0.453798425779665,1.0
0.8669250699154559,-0.5330655445881003,0.0
2.461979290416308,0.35598423433257254,1.0
2.8078242933944124,0.6761531617690009,1.0
3.5777802747037946,0.9441576364830739,1.0
2.297151144302257,0.12595644602269185,1.0
1.624750518002098,-0.21974169379357944,0.0
1.6746903937384463,-0.29996591200065215,0.0
2.7464272955369835,-0.281466508954453,0.0
2.1784067376691985,-0.4320770381465897,0.0
2.4598511667270646,0.08826733548666121,1.0
2.1925852060249373,-0.5715175275402138,0.0
1.6498205042057312,-0.6382527097513448,0.0
1.3167525696491746,-0.8468735032647197,0.0
3.033980133023166,0.4314012168587653,1.0
2.3105380936196673,0.11459258953812812,1.0
2.150659096685966,0.27147547884806555,1.0
2.538560916610515,0.6628203843542404,1.0
3.2734071331367542,0.46534784319475553,1.0
1.895249778069934,-0.07556377400357417,0.0
1.297629091993807,-0.6060740285596369,0.0
1.63800080069172,-0.8747071716706645,0.0
2.0824746740421327,0.03660943213703005,1.0
1.2757505269215934,-0.6571894823292697,0.0
2.8440574991277914,0.24267119311883234,1.0
2.4334928023266285,-0.17403734230012025,0.0
1.2484197656512706,-0.5479007929667212,0.0
2.376464373069584,0.2409633313406716,1.0
2.8119816908005673,0.40232743908819946,1.0
2.0276037154500184,-0.22022577009871647,0.0
1.9055413397693832,-0.2609985222114244,0.0
1.624054902114086,-0.33788321037294033,0.0
1.5149794880017808,-0.7680874952804937,0.0
3.190891377805483,0.632756924663924,1.0
2.1560962051925356,-0.5860212677653736,0.0
1.930390890239908,-0.5185127066704132,0.0
1.3567546498005008,-0.6492608443778938,0.0
2.603829973074547,0.5762693438718027,1.0
2.1308170145638408,-0.07927019889621367,0.0
1.1189183041723305,-0.9960555391661314,0.0
1.7736352125286243,-0.5507459659030556,0.0
1.9103899489716287,-0.47289974375070565,0.0
1.9179566807241584,-0.6468881891681695,0.0
1.5453176497772925,-0.16621002342279434,0.0
3.5399384771231426,0.7733100877042995,1.0
1.8301446686013154,-0.9856278577057989,0.0
1.5160270166199077,-0.6892655597898341,0.0
1.499085715543421,-0.32730099866836015,0.0
1.8938676006730932,-0.1323928610559828,0.0
1.6369166107465236,-0.643442376655889,0.0
2.277828896142322,-0.004951739172915026,0.0
1.8511643981012875,-0.22935156853365646,0.0
3.4758703772745956,0.8408747628964763,1.0
1.712701635160815,-0.9534820085672633,0.0
3.317837746344851,0.8297647093575347,1.0
2.93380901774537,0.43078571630485096,1.0
1.3287261302487337,-0.6791324400100813,0.0
1.974982633079149,-0.03487691266309101,0.0
3.247394758506868,0.7832596206913731,1.0
1.6185793067166447,-0.5370443294529359,0.0
2.2013850709449767,0.04326506017789988,1.0
3.2103015329214744,0.711534373674815,1.0
1.3454531794556204,-0.8018358214970462,0.0
2.7234114891263914,0.28615176558745836,1.0
1.6361510851257912,-0.640677008398661,0.0
2.04922065763307,-0.8891554009905702,0.0
2.905332675798672,0.5944858120814462,1.0
2.5051307764247785,0.2658420432410684,1.0
3.1754710753983617,0.7219947098152304,1.0
3.2435239327173093,0.9482956506611251,1.0
0.963818416634241,-0.6617026610653656,0.0
1.5760778429784534,-0.49810053384379405,0.0
1.4749172487152347,-0.9476990545099926,0.0
2.705240167766605,0.1905779854644445,1.0
1.7300431517692705,-0.26560708866547444,0.0
1.3391682571787062,-0.7567777017576867,0.0
1.773645880615625,-0.48849196375756354,0.0
2.5833141258633847,0.25235902165322055,1.0
1.544974743178732,-0.4285331056617141,0.0
2.003808715505045,-0.24157942589505033,0.0
1.4920427372661276,-0.8717485505426668,0.0
2.021320914523929,-0.5991593705043534,0.0
1.6541597494007294,-0.03892468872302102,0.0
3.0511074622911396,0.02874886229955398,1.0
1.8072349408288855,-0.5197817015141446,0.0
2.87019803011457,0.6837123880953999,1.0
3.4361849279381476,0.9327337693312023,1.0
2.83784644504841,0.5362324035262378,1.0
1.6681242802192942,-0.9960298476680189,0.0
1.7666536222067641,-0.07114755608588008,0.0
1.3470423180745013,-0.6539443733676289,0.0
3.0202813668856017,0.40886637610028775,1.0
1.4884558889780863,-0.8155743393141337,0.0
0.9241717122221274,-0.7115943313784738,0.0
1.879842019825842,-0.8502593335692623,0.0
2.4914706693991815,0.053585964501898564,1.0
1.5174708800081815,-0.7558764368759912,0.0
3.1317819395024786,0.3703800518937801,1.0
1.7145710176772555,-0.8045229294471898,0.0
2.494036228709371,-0.22966589312124053,0.0
3.050624841129147,0.7347492467899661,1.0
1.987247909306954,-0.361034420052476,0.0
2.362165518863711,0.07076853462624877,1.0
2.7142138374163305,0.11273937587667393,1.0
2.984801596285436,0.18649563879989128,1.0
1.5588223008570565,-0.4360362557422841,0.0
2.337159711200215,-0.6463579686500969,0.0
3.3705947431180032,0.6843532798836676,1.0
3.376414275340155,0.9105286779677715,1.0
2.5356243332215587,0.8357043111427578,1.0
1.550276226364896,-0.8780388640860395,0.0
2.088516790894461,-0.579464830810517,0.0
2.916022807410308,0.33651880755628305,1.0
1.8061162949303222,-0.6617120335362934,0.0
3.171966912882671,0.7052361856072304,1.0
3.1706708779181523,0.6877864249723207,1.0
1.6069260109126735,-0.6256219415524213,0.0
2.838661601854239,0.48695655360360557,1.0
1.7594104186425443,-0.31185000842896526,0.0
2.90376484488943,0.4588742673035948,1.0
2.8638493226777353,0.2340050101835469,1.0
1.607241406454989,-0.5872012188120559,0.0
3.163541215766782,0.39062858963095204,1.0
2.4174387421312584,-0.3210622493442259,0.0
1.8566018862069726,-0.029795018043397903,0.0
2.211334650880956,-0.4606836047835905,0.0
1.7066171259005827,-0.9625287104860065,0.0
1.703746981666102,-0.18575485333181585,0.0
1.9431258466957924,-0.949856888606808,0.0
1.8176716478141421,-0.6081835950528023,0.0
3.5733742395204278,0.811265683375235,1.0
2.5870876295777547,0.757481987854107,1.0
2.711674947585573,0.015742162344247745,1.0
2.5756132179239515,0.10970401113929795,1.0
2.706532063052323,0.09763336057079286,1.0
3.2919531574705716,0.6136637255054258,1.0
2.714496646972081,0.10265721860243349,1.0
2.7541417806667794,0.12910439401980311,1.0
2.8244040149154928,0.10081914848175044,1.0
1.9007265269346245,-0.027265517084932744,0.0
3.120694034339364,0.1129070380248669,1.0
3.5935864682791823,0.8565104955251017,1.0
1.5130143849024302,-0.39138343043497037,0.0
3.539460590097675,0.8772644004983137,1.0
2.2805853064878,0.10870796994105691,1.0
2.048076543494122,-0.2697554538538005,0.0
1.261911424880623,-0.7586224113819855,0.0
3.4866495646717532,0.9528384247578652,1.0
1.830507096007357,-0.10637690327675187,0.0
3.3021290491731774,0.5701066651004691,1.0
2.5206950564339103,0.28295515331393295,1.0
1.6944920648298205,-0.7627602737446988,0.0
1.1840857575372734,-0.6995203186189853,0.0
3.2754157183083885,0.4827803094643943,1.0
2.5601234338846584,0.08397926059336935,1.0
1.6271603211322287,-0.3710505000723767,0.0
1.7094514615281147,-0.5611545568359386,0.0
3.4302919204884477,0.8086296305566503,1.0
1.475813119444982,-0.6148565040222196,0.0
3.8826433905718507,0.8527773362652717,1.0
3.179138144657382,0.3908609993813865,1.0
1.2348139587801072,-0.41322138867310776,0.0
2.6773302269422703,0.17820553449446597,1.0
2.7489299834762475,0.35590370623106793,1.0
0.9755352647846659,-0.2936135365942425,0.0
2.857702850682729,0.34395094639287405,1.0
1.7016979883187568,-0.08641692647480048,0.0
