"Y","D","X","Z","W1","W2","X_centrada"
12.9089049796274,0,11.673775035888,0,0,0.198756022390993,-38.326224964112
54.2934982462559,1,88.607448595576,1,4,0.0614488710014113,38.607448595576
47.627362643064,1,73.8164671463892,1,3,0.281165074682256,23.8164671463892
16.8885233751313,0,15.7505653100088,0,2,0.250318696152829,-34.2494346899912
19.8228718204446,1,7.69797794055194,0,2,0.481997914660203,-42.3020220594481
51.2157849038096,1,93.5809527058154,1,2,0.255614317029581,43.5809527058154
18.4215951094122,0,9.23090630676597,0,2,0.288271007792551,-40.769093693234
29.7311150975933,0,46.272736415267,0,4,0.30826079212349,-3.72726358473301
29.2939111987244,0,42.924960097298,0,2,0.188364709415201,-7.07503990270197
34.7883703397484,1,51.7070621950552,1,2,0.498349798184766,1.70706219505519
22.2539948801189,0,23.7979072378948,0,3,0.381165168691485,-26.2020927621052
33.6292569844231,0,21.0940728429705,0,9,0.518498156682406,-28.9059271570295
18.5443533915005,0,4.48349909856915,0,4,0.395580317077737,-45.5165009014308
49.0137537860077,1,74.3376475991681,1,5,0.156117724120381,24.3376475991681
32.3678517504662,1,31.0467213625088,0,4,0.401323966954406,-18.9532786374912
50.1500155446099,1,90.6161963241175,1,3,0.462077332942664,40.6161963241175
51.6816210300442,1,87.5059328041971,1,2,0.261204465449735,37.5059328041971
13.4546927633488,0,12.5535478582606,0,1,0.263517281994833,-37.4464521417394
40.3449524827648,1,67.6430577179417,1,3,0.228493281854315,17.6430577179417
34.081249845586,1,56.8686794256791,1,1,0.305220935617688,6.86867942567915
34.2701914872829,1,32.8848565230146,0,3,0.185254134831822,-17.1151434769854
45.3671182889938,1,77.0564975449815,1,1,0.312885987961379,27.0564975449815
18.3456437433068,0,13.5199159616604,0,5,0.260483935674516,-36.4800840383396
46.8010110500889,1,65.0411057984456,1,3,0.117804329059341,15.0411057984456
21.9497152159467,0,8.29053693450987,0,6,0.443128656943617,-41.7094630654901
46.4674212151429,1,71.75636687316,1,1,0.300854707866054,21.75636687316
29.0725486753192,1,27.1315468708053,0,3,0.34581119551085,-22.8684531291947
43.3679634886446,1,60.9382720896974,1,4,0.186716923767867,10.9382720896974
33.2284797028744,0,48.6804171465337,0,5,0.293027921872428,-1.31958285346627
20.5820902382041,0,7.07195501308888,0,5,0.645078071961191,-42.9280449869111
34.2439059180186,1,39.2453620908782,0,1,0.334376870285209,-10.7546379091218
45.5740526514839,1,68.8684033928439,1,3,0.0999748566164344,18.8684033928439
57.2468568652679,1,79.710431676358,1,6,0.486069693190764,29.710431676358
40.1209854072584,0,69.9483003700152,1,2,0.218303326692086,19.9483003700152
58.0579760381995,1,96.4313274947926,1,3,0.131674636319156,46.4313274947926
34.8292477293035,1,45.8133758977056,0,3,0.171359788026342,-4.18662410229445
32.5269635289968,0,44.0679232822731,0,3,0.301556618719609,-5.93207671772689
47.0442976738889,1,97.4935932084918,1,1,0.696486721912579,47.4935932084918
32.8800047736697,0,47.4723746068776,0,4,0.236696963406326,-2.52762539312243
40.1265789412547,1,49.9439873499796,0,4,0.446301733234678,-0.0560126500204206
24.2886861203841,1,22.0778157236055,0,1,0.150779765196731,-27.9221842763945
37.526797671286,0,63.9318035682663,1,4,0.541623844428263,13.9318035682663
17.0427145089307,0,4.57963768858463,0,3,0.550232046274741,-45.4203623114154
30.9307894605378,0,26.8292627995834,0,6,0.261723519455244,-23.1707372004166
55.0835553874332,1,92.8690867032856,1,3,0.0426439678932359,42.8690867032856
14.3448582327582,0,7.05736477393657,0,4,0.133258888203118,-42.9426352260634
48.2765689170686,1,88.1690131267533,1,3,0.44071901585732,38.1690131267533
9.58043556561443,0,0.00300821848213673,0,1,0.291941518324175,-49.9969917815179
37.6421383796528,1,57.083163713105,1,3,0.321599373994238,7.08316371310502
48.0308583091898,1,80.8910599909723,1,2,0.0767844215224839,30.8910599909723
28.3090778898866,0,45.7284575328231,0,2,0.520532631907486,-4.27154246717691
24.8589677776167,0,16.6524012573063,0,4,0.291846412660059,-33.3475987426937
16.353374287633,0,2.85939737223089,0,3,0.324338048950559,-47.1406026277691
26.9470126770313,0,42.0654418645427,0,0,0.537751423953187,-7.93455813545734
58.2165337773495,1,93.6237366404384,1,4,0.207313943317942,43.6237366404384
44.0008560208762,1,78.915370372124,1,1,0.350481683775561,28.915370372124
30.8949780647899,1,21.5256131254137,0,4,0.300836186908365,-28.4743868745863
21.6302406018931,0,6.86839206609875,0,4,0.115805542391153,-43.1316079339013
12.308609914036,0,0.510599697008729,0,3,0.324013625361397,-49.4894003029913
53.5269005764806,1,86.1374316504225,1,2,0.17096812893631,36.1374316504225
48.9541705161527,1,73.2195421122015,1,3,0.0663208136736194,23.2195421122015
15.921173124949,0,13.2556800032035,0,2,0.248466991981562,-36.7443199967965
43.5872949492429,1,59.1435465728864,1,4,0.151965842835114,9.14354657288641
48.2924166123435,1,73.313071555458,1,5,0.328032590590921,23.313071555458
33.8964163086914,1,44.2831866443157,0,1,0.366105794222234,-5.71681335568428
43.2733589622434,1,59.5871156780049,1,5,0.128644759949629,9.58711567800492
43.7085772676045,1,66.6581692639738,1,3,0.238060571022789,16.6581692639738
44.1441930118867,1,72.043599979952,1,2,0.177278957549414,22.043599979952
52.0468193105283,1,76.1605572188273,1,3,0.276331005289432,26.1605572188273
43.9324372383994,0,91.0721336258575,1,2,0.607064885795061,41.0721336258575
17.2173599587987,0,17.4030343769118,0,2,0.203667724797892,-32.5969656230882
26.210954514687,0,27.5948327966034,0,3,0.171620562200494,-22.4051672033966
57.6079058532817,1,97.9064217302948,1,3,0.316999159355999,47.9064217302948
25.902990091358,0,35.4202760383487,0,2,0.369219918682173,-14.5797239616513
16.1702065865662,0,15.4279447626323,0,2,0.389927522614753,-34.5720552373677
25.9054407209838,1,23.8415050320327,0,1,0.433054254220889,-26.1584949679673
54.2249361692548,1,94.745184853673,1,2,0.113941621051492,44.745184853673
24.657903426355,0,41.4250361267477,0,2,0.379441808391099,-8.57496387325227
39.7068176571021,1,61.2244378309697,1,3,0.486917148254347,11.2244378309697
34.3478008717042,1,48.530931561254,0,0,0.503130412454183,-1.46906843874604
26.8590343813268,0,25.5786959547549,0,5,0.564424219971351,-24.4213040452451
19.7573675650299,0,7.06547212321311,0,5,0.0167175217853349,-42.9345278767869
39.7870002799314,1,69.1139314789325,1,3,0.348879478272537,19.1139314789325
44.8490413001086,1,72.3832693882287,1,2,0.408676047519697,22.3832693882287
26.1220618046502,1,24.1493127774447,0,3,0.559922357698601,-25.8506872225553
42.7987179053471,1,59.9470873363316,1,6,0.145893512561512,9.94708733633161
20.813714629639,0,17.0178161468357,0,1,0.110451272715696,-32.9821838531643
35.5366344562629,1,26.4105332316831,0,5,0.386776562151864,-23.5894667683169
37.6927784906042,1,59.1376092517748,1,1,0.305786825831561,9.13760925177485
51.795922447905,1,94.4183838088065,1,1,0.592893533468294,44.4183838088065
25.4732044687911,1,25.4269116558135,0,2,0.293659642667136,-24.5730883441865
18.0283214303673,0,16.3195670815185,0,2,0.0929901188553198,-33.6804329184815
21.1583436177126,0,28.4774707397446,0,1,0.250490146989009,-21.5225292602554
28.534969125219,1,12.4501194106415,0,4,0.49469376903111,-37.5498805893585
18.672395637711,0,14.7712063975632,0,3,0.374301721371138,-35.2287936024368
31.5655223594763,0,36.2886957358569,0,4,0.126795582465814,-13.7113042641431
15.6008700864553,0,6.68894059490412,0,3,0.211172162784798,-43.3110594050959
42.1226107500063,1,69.4041471462697,1,2,0.695010390392475,19.4041471462697
56.0072214011201,1,90.5170740094036,1,5,0.138851843293134,40.5170740094036
18.3912660620929,1,0.621910695917904,0,2,0.131928333817039,-49.3780893040821
44.1908311275954,1,70.2325159916654,1,2,0.0991377783250595,20.2325159916654
39.236501724952,1,58.0467792926356,1,1,0.333605577499362,8.04677929263562
48.4586402857666,1,76.1699805734679,1,3,0.375770312754427,26.1699805734679
9.76402122079011,0,3.02921440452337,0,1,0.42168505507481,-46.9707855954766
52.2672797369581,1,85.3039156878367,1,4,0.218670502479114,35.3039156878367
34.9228808641767,0,57.495388481766,1,5,0.526826368294746,7.49538848176599
30.1694975244638,1,28.9892980130389,0,5,0.178554437549671,-21.0107019869611
52.1549611736072,1,95.4777400242165,1,2,0.168188196515554,45.4777400242165
25.5828382140144,0,39.6818457171321,0,1,0.157698465138406,-10.3181542828679
34.1556291798951,0,45.2453026082367,0,3,0.169588569885024,-4.75469739176333
15.0103334242119,0,1.18918947409838,0,2,0.172794494058431,-48.8108105259016
37.4260775363171,1,54.2112189810723,1,2,0.603798014407936,4.21121898107231
28.3708622996557,0,50.6203859578818,1,2,0.1137915786167,0.620385957881808
48.4629306671017,1,81.0421008151025,1,2,0.267678388592973,31.0421008151025
31.996621296033,0,44.6210100315511,0,2,0.776717166971592,-5.37898996844888
22.3219248768644,0,27.468783641234,0,3,0.206303320333739,-22.531216358766
53.9834932644422,1,85.1807522587478,1,6,0.158117494437476,35.1807522587478
18.639950406924,0,11.9484141701832,0,2,0.348730477121272,-38.0515858298168
55.0714934507101,1,92.3705729423091,1,4,0.649260995821996,42.3705729423091
17.5952932009504,0,22.870058985427,0,1,0.0412329668360618,-27.129941014573
44.7939480816986,1,57.2459134971723,1,7,0.26532028829231,7.2459134971723
32.1789012832625,1,43.3422174071893,0,0,0.187206494310862,-6.65778259281069
49.4880902610886,1,72.7560764644295,1,5,0.263128332859179,22.7560764644295
26.0276680813595,1,18.4318979037926,0,2,0.105396136426659,-31.5681020962074
16.3108624523066,0,14.884686190635,0,0,0.274343525635222,-35.115313809365
43.1625633783102,1,55.8318803552538,1,3,0.0472678384634434,5.83188035525382
37.7870302672808,1,34.5807219622657,0,6,0.188563708452347,-15.4192780377343
38.4301716618082,1,52.0289895357564,1,2,0.305078856027616,2.02898953575641
54.0520528441579,1,83.6186609929428,1,4,0.373956793491573,33.6186609929428
56.0236824752018,0,92.8737831301987,1,8,0.348149053980276,42.8737831301987
30.1937962980655,0,49.4661375647411,0,1,0.387706813906851,-0.533862435258925
32.9751987708453,0,53.1871921848506,1,3,0.231246298497644,3.18719218485057
22.1289819767297,0,18.6820061411709,0,3,0.178641799455391,-31.3179938588291
39.7526418014367,0,78.0675774673,1,1,0.178679476717366,28.0675774673
49.8787808996001,1,85.9332927502692,1,1,0.510085093809284,35.9332927502692
58.7154780896451,1,99.8071779264137,1,1,0.246508785232056,49.8071779264137
37.8053177341283,1,44.2233445588499,0,3,0.606204262297908,-5.77665544115007
23.0922538053215,0,44.7301879990846,0,2,0.305328424503722,-5.26981200091541
41.3976476434846,1,57.2503211908042,1,3,0.141808564833196,7.25032119080424
24.9846234664328,0,19.0874648746103,0,4,0.132165990170034,-30.9125351253897
20.6557130913916,0,27.7867857832462,0,2,0.673897775805687,-22.2132142167538
35.7744196761209,1,33.9157813228667,0,4,0.291617140075211,-16.0842186771333
20.3429914862909,1,14.7866377606988,0,1,0.18373775894938,-35.2133622393012
46.461135267876,0,89.4028447568417,1,4,0.424369585591459,39.4028447568417
50.2953194744752,1,90.4718459118158,1,1,0.265678888195804,40.4718459118158
10.7425189407747,0,1.86563192401081,0,0,0.140744955653071,-48.1343680759892
31.7652711379815,1,37.1629909379408,0,4,0.590558193293843,-12.8370090620592
24.6903861654532,0,35.0581613136455,0,3,0.715465063157582,-14.9418386863545
36.7290836774444,1,56.7907879594713,1,1,0.333761717181851,6.79078795947134
45.3361807262309,1,72.9526698123664,1,4,0.164974099657996,22.9526698123664
57.2235042843222,1,94.3500876659527,1,4,0.121681371272238,44.3500876659527
15.0300150277655,0,1.64537038654089,0,1,0.388952651332415,-48.3546296134591
24.129591297946,0,30.4678701562807,0,1,0.215143229036486,-19.5321298437193
45.1400940400383,1,81.7210908280686,1,1,0.215303684015296,31.7210908280686
29.1580604347656,1,30.2890502149239,0,2,0.326028570654708,-19.7109497850761
20.5723016308294,0,7.64642169233412,0,4,0.404475365252862,-42.3535783076659
15.7535275531032,0,2.26784022524953,0,4,0.0867500318605955,-47.7321597747505
35.9115026532719,1,51.092747785151,1,2,0.13257746577873,1.092747785151
40.2481567903111,1,50.3624031785876,1,4,0.210232452695969,0.362403178587556
46.8005395286965,1,79.513510572724,1,2,0.299647225445286,29.513510572724
22.6419732611175,0,28.733381186612,0,2,0.299601950828825,-21.266618813388
34.259421473324,1,47.2569521749392,0,1,0.407278635481603,-2.74304782506078
26.8145197866406,0,41.7666434310377,0,2,0.3342046397331,-8.23335656896234
15.5356102679136,0,8.12916795257479,0,3,0.312907593676478,-41.8708320474252
18.9597740269572,0,10.5124821187928,0,2,0.195078652113701,-39.4875178812072
34.0375770936787,0,47.820698749274,0,4,0.070252854939303,-2.17930125072598
31.1998365535637,1,39.9681754410267,0,2,0.0965342749718801,-10.0318245589733
22.5938281338773,0,24.6471759164706,0,3,0.463445324643556,-25.3528240835294
44.3306802817722,1,77.3314479738474,1,1,0.432615709972106,27.3314479738474
54.9991463325671,1,84.1098424512893,1,3,0.234723468342713,34.1098424512893
41.9799704927477,1,58.973191305995,1,2,0.180844422771189,8.97319130599499
33.8674608689587,0,34.6342260716483,0,6,0.123295952992092,-15.3657739283517
20.7244499917004,0,15.0308875599876,0,2,0.383644999424623,-34.9691124400124
25.2463440980245,1,13.8932370580733,0,4,0.386341519780647,-36.1067629419267
38.2408478441889,1,49.7523600002751,0,3,0.500386742461851,-0.247639999724925
19.3819508476827,0,18.5008754022419,0,1,0.0974577389911841,-31.4991245977581
51.7059189680433,1,75.1212721923366,1,5,0.209254958406428,25.1212721923366
31.6472855863533,0,41.23135949485,0,3,0.282085678942669,-8.76864050514996
26.5191189152184,0,25.4327193368226,0,4,0.746904968346236,-24.5672806631774
51.9132886114397,1,95.7253087311983,1,2,0.219750572851331,45.7253087311983
41.6171219536061,1,74.6852168813348,1,3,0.214058042015447,24.6852168813348
39.6647749941963,0,37.774941790849,0,9,0.0543620159362662,-12.225058209151
32.8155297404577,1,31.911706016399,0,3,0.387902521776075,-18.088293983601
29.8627555638723,0,43.4218625770882,0,3,0.40058328160479,-6.57813742291182
48.2829467767091,1,70.6597115611658,1,3,0.652310221638102,20.6597115611658
35.2929509479604,0,49.5139424921945,0,2,0.132150359717451,-0.486057507805526
46.6288961867591,1,58.8898786809295,1,4,0.404358550751403,8.88987868092954
15.6801756506213,0,5.6470689130947,0,2,0.133055561721974,-44.3529310869053
21.2845966145718,0,25.3431707620621,0,1,0.307702863043381,-24.6568292379379
48.9708994359983,1,84.5295944949612,1,1,0.439652503078741,34.5295944949612
56.6896748267355,1,84.8757724510506,1,5,0.36302507446873,34.8757724510506
38.2634545212102,1,57.8345949063078,1,0,0.0807403592824787,7.83459490630776
27.8181291962002,0,38.778390805237,0,3,0.110338033202263,-11.221609194763
37.749122113756,1,62.70622308366,1,1,0.579081909059031,12.70622308366
57.6206121570584,1,98.7003560876474,1,4,0.350538662870296,48.7003560876474
54.1937207370083,1,87.269586394541,1,4,0.152252543279814,37.269586394541
42.6894336742905,1,69.7571196593344,1,3,0.435179811891466,19.7571196593344
35.6724215488032,0,46.1233969777822,0,5,0.460780598112642,-3.87660302221775
33.3792066682449,1,27.3328122217208,0,4,0.100116990770941,-22.6671877782792
31.41192179693,0,40.5052308924496,0,3,0.190627282932468,-9.49476910755038
16.1353574144531,0,22.4127429304644,0,0,0.159113701264579,-27.5872570695356
49.6708532958119,1,82.5449831550941,1,4,0.372328313813652,32.5449831550941
50.0533104642442,1,95.5183998215944,1,2,0.132667295094863,45.5183998215944
22.0697348065234,0,13.0750857759267,0,6,0.130825206711445,-36.9249142240733
40.9037358515152,0,45.0586245628074,0,8,0.1415770452989,-4.94137543719262
24.2578342267534,0,22.2585471346974,0,2,0.20197781708828,-27.7414528653026
48.0410259480623,1,83.5545640205964,1,0,0.26410771326547,33.5545640205964
30.6022215011002,0,47.1717535052449,0,2,0.21999592615711,-2.82824649475515
45.2419826314158,1,69.5332000497729,1,4,0.717309528789896,19.5332000497729
54.6159889675492,1,97.0873942598701,1,1,0.109395154522941,47.0873942598701
43.7238605244714,1,65.199791174382,1,3,0.224459373635519,15.199791174382
28.2127163089528,0,32.4689049739391,0,3,0.0870748584775688,-17.5310950260609
37.3617249553387,0,62.2293835273013,1,3,0.151264780320954,12.2293835273013
30.7498755127915,0,52.4524709908292,1,2,0.0897190486096009,2.45247099082917
25.6703072522079,0,29.1314539965242,0,3,0.102751087369035,-20.8685460034758
42.5501305031119,1,51.3507328229025,1,4,0.633422178229975,1.3507328229025
11.0020956351237,0,0.764397787861526,0,2,0.291819814089194,-49.2356022121385
30.6643323803347,1,10.3576095309108,0,8,0.630011227460698,-39.6423904690892
18.9242270371719,0,24.6441447641701,0,1,0.301231536884315,-25.3558552358299
31.5966624126914,0,44.9782351730391,0,3,0.332167888787768,-5.02176482696086
27.7303211294614,0,44.5399933727458,0,2,0.402213728967733,-5.46000662725419
39.1215510860221,1,48.9985249936581,0,4,0.41311382927309,-1.00147500634193
40.0255210154042,1,51.7751945648342,1,4,0.137121366947929,1.77519456483424
23.3700591661268,0,21.9191575888544,0,3,0.391039963231363,-28.0808424111456
41.1317647822565,1,51.3013464631513,1,5,0.708257468457106,1.30134646315128
36.5811482930139,1,46.8044882640243,0,4,0.276378793030088,-3.19551173597574
31.9525208177174,0,42.4345470499247,0,5,0.154005660423071,-7.56545295007527
53.2807553826585,1,92.253014841117,1,4,0.739619457495921,42.253014841117
47.802756142384,1,74.0524532506242,1,4,0.216644551204782,24.0524532506242
44.6219131957967,1,78.4209648612887,1,2,0.141816491530596,28.4209648612887
40.3207163070043,1,57.2163360891864,1,1,0.105530560842917,7.21633608918637
55.5294118076351,1,86.6398026002571,1,5,0.516643620187018,36.6398026002571
20.0964001512959,0,21.7563571641222,0,2,0.337870909073256,-28.2436428358778
17.80953159415,0,11.2472293665633,0,2,0.315079283175308,-38.7527706334367
43.7229089499388,1,68.7808406539261,1,2,0.463381799087194,18.7808406539261
53.7646191714225,1,90.6413002638146,1,6,0.223361776881611,40.6413002638146
42.9668172613513,1,57.9876992851496,1,4,0.295810913557257,7.98769928514957
33.8955891310701,1,33.1749941688031,0,3,0.195102005808998,-16.8250058311969
37.7345710296122,1,43.764358991757,0,2,0.393358287468875,-6.23564100824296
21.7157126616316,0,32.996332924813,0,3,0.749169545053756,-17.003667075187
29.2243178490448,0,34.4233960378915,0,4,0.303797014392703,-15.5766039621085
16.1222697244737,0,6.90748144406825,0,3,0.0241413990086392,-43.0925185559317
28.7031729918155,0,33.6475449381396,0,3,0.426101098472035,-16.3524550618604
24.0777484920496,0,27.6491754222661,0,3,0.303631033269189,-22.3508245777339
51.1052825440224,1,83.5599018028006,1,4,0.14875747423099,33.5599018028006
34.2863371580625,0,43.5095849679783,0,5,0.305032889566216,-6.4904150320217
24.0881338891148,0,30.9604665264487,0,3,0.429670571256638,-19.0395334735513
42.0279111717726,1,66.7324383277446,1,3,0.339413638459024,16.7324383277446
23.278539369656,0,20.4576769843698,0,2,0.190841375738286,-29.5423230156302
39.8406137991439,1,57.0167956640944,1,1,0.188462891404642,7.01679566409439
40.8203017662935,1,55.7216435438022,1,4,0.141120288145966,5.7216435438022
21.2386914147013,0,8.20053226780146,0,6,0.303297234355722,-41.7994677321985
47.0598046738371,1,73.1585027649999,1,2,0.0363887778578259,23.1585027649999
28.7926228640193,1,12.338303332217,0,4,0.337323017280987,-37.661696667783
20.8694347541308,1,8.38173604570329,0,4,0.0286350287001929,-41.6182639542967
34.0805120790181,0,27.7524335309863,0,8,0.311132081327458,-22.2475664690137
22.0842047296421,0,24.1245445562527,0,4,0.434487392062788,-25.8754554437473
36.9315573557064,1,69.6286020101979,1,0,0.23971661870079,19.6286020101979
49.7792814379039,1,84.4233973417431,1,3,0.323947052113916,34.4233973417431
28.0619302821002,1,27.2565294755623,0,3,0.174678106254271,-22.7434705244377
33.3685303592994,0,43.340892274864,0,5,0.219469326712144,-6.65910772513598
38.6729233110717,1,49.860915937461,0,3,0.16722242077008,-0.139084062539041
